confidence for class-0,confidence for class-1,actual class
1.0,0.0,0
0.0,1.0,1
1.0,0.0,0
0.961,0.039,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.0,1.0,1
0.961,0.039,0
1.0,0.0,0
0.963,0.037,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.0,1.0,1
0.97,0.03,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.0,1.0,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.97,0.03,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
0.971,0.029,0
1.0,0.0,0
0.975,0.025,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.0,1.0,1
0.977,0.023,0
1.0,0.0,0
0.971,0.029,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.971,0.029,0
0.959,0.041,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.982,0.018,1
0.979,0.021,0
1.0,0.0,0
0.969,0.031,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
0.998,0.002,0
0.982,0.018,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.01,0.99,1
1.0,0.0,0
0.966,0.034,0
0.978,0.022,0
1.0,0.0,0
1.0,0.0,0
0.977,0.023,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.962,0.038,0
1.0,0.0,0
0.959,0.041,0
0.999,0.001,0
1.0,0.0,0
0.928,0.072,0
0.969,0.031,0
1.0,0.0,0
0.0,1.0,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.0,1.0,1
0.988,0.012,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
0.0,1.0,1
1.0,0.0,0
0.965,0.035,0
0.015,0.985,1
0.0,1.0,1
1.0,0.0,0
1.0,0.0,0
0.971,0.029,0
1.0,0.0,0
0.978,0.022,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.966,0.034,0
1.0,0.0,0
1.0,0.0,0
0.977,0.023,0
1.0,0.0,0
0.939,0.061,0
1.0,0.0,0
0.97,0.03,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.998,0.002,0
1.0,0.0,0
0.981,0.019,0
0.946,0.054,0
1.0,0.0,0
1.0,0.0,0
0.962,0.038,0
1.0,0.0,0
1.0,0.0,0
0.973,0.027,0
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
0.008,0.992,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.97,0.03,0
1.0,0.0,0
0.95,0.05,0
0.0,1.0,1
0.02,0.98,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.967,0.033,0
1.0,0.0,0
1.0,0.0,0
0.0,1.0,1
0.945,0.055,0
1.0,0.0,0
0.005,0.995,1
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.945,0.055,0
1.0,0.0,0
1.0,0.0,0
0.978,0.022,0
1.0,0.0,0
0.999,0.001,0
0.975,0.025,0
0.999,0.001,0
0.972,0.028,0
0.975,0.025,0
1.0,0.0,0
0.0,1.0,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.003,0.997,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.0,1.0,1
1.0,0.0,0
0.0,1.0,1
1.0,0.0,0
0.964,0.036,0
1.0,0.0,0
0.975,0.025,0
1.0,0.0,0
1.0,0.0,0
0.966,0.034,0
1.0,0.0,0
0.961,0.039,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.947,0.053,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.961,0.039,0
1.0,0.0,0
0.0,1.0,1
0.95,0.05,0
0.965,0.035,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.0,1.0,1
1.0,0.0,0
0.0,1.0,1
1.0,0.0,0
0.961,0.039,0
1.0,0.0,0
1.0,0.0,0
0.983,0.017,0
1.0,0.0,0
0.966,0.034,0
1.0,0.0,0
0.901,0.099,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.978,0.022,0
1.0,0.0,0
0.019,0.981,1
1.0,0.0,0
1.0,0.0,0
0.958,0.042,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
0.977,0.023,0
1.0,0.0,0
0.969,0.031,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.067,0.933,1
0.999,0.001,0
0.971,0.029,0
0.96,0.04,0
1.0,0.0,0
0.957,0.043,0
0.99,0.01,0
1.0,0.0,0
1.0,0.0,0
0.966,0.034,0
1.0,0.0,0
0.968,0.032,0
1.0,0.0,0
0.0,1.0,1
0.956,0.044,1
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
0.51,0.49,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
0.0,1.0,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.99,0.01,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.0,1.0,1
1.0,0.0,0
0.0,1.0,1
1.0,0.0,0
0.94,0.06,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.009,0.991,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.0,1.0,1
0.972,0.028,0
1.0,0.0,0
0.999,0.001,0
0.0,1.0,1
1.0,0.0,0
0.975,0.025,0
1.0,0.0,0
0.082,0.918,1
0.972,0.028,0
0.967,0.033,0
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
0.971,0.029,0
0.0,1.0,1
1.0,0.0,0
1.0,0.0,0
0.961,0.039,0
1.0,0.0,0
1.0,0.0,0
0.964,0.036,0
0.978,0.022,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.965,0.035,0
0.984,0.016,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.0,1.0,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.962,0.038,0
1.0,0.0,0
1.0,0.0,0
0.97,0.03,0
0.969,0.031,0
0.969,0.031,0
0.0,1.0,1
1.0,0.0,0
0.976,0.024,0
1.0,0.0,0
0.0,1.0,1
1.0,0.0,0
0.0,1.0,1
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
0.0,1.0,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.0,1.0,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.97,0.03,0
0.0,1.0,1
1.0,0.0,0
0.0,1.0,1
1.0,0.0,0
1.0,0.0,0
0.0,1.0,1
1.0,0.0,0
0.014,0.986,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.965,0.035,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.97,0.03,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.984,0.016,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.962,0.038,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.966,0.034,0
0.974,0.026,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.0,1.0,1
1.0,0.0,0
0.0,1.0,1
1.0,0.0,0
0.0,1.0,1
1.0,0.0,0
0.005,0.995,1
0.0,1.0,1
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.01,0.99,1
0.964,0.036,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
0.999,0.001,0
0.97,0.03,0
0.964,0.036,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.0,1.0,1
1.0,0.0,0
0.972,0.028,0
0.004,0.996,1
1.0,0.0,0
1.0,0.0,0
0.0,1.0,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.0,1.0,1
0.014,0.986,1
0.966,0.034,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.009,0.991,1
0.978,0.022,0
0.96,0.04,0
0.97,0.03,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.966,0.034,0
0.0,1.0,1
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
0.981,0.019,0
1.0,0.0,0
1.0,0.0,0
0.968,0.032,0
1.0,0.0,0
0.967,0.033,0
0.97,0.03,0
0.978,0.022,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.99,0.01,0
0.981,0.019,0
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.0,1.0,1
0.962,0.038,0
1.0,0.0,0
0.0,1.0,1
0.999,0.001,0
1.0,0.0,0
0.952,0.048,0
0.0,1.0,1
0.92,0.08,1
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
0.97,0.03,0
1.0,0.0,0
0.0,1.0,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.971,0.029,0
0.968,0.032,0
0.0,1.0,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
0.0,1.0,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.986,0.014,0
1.0,0.0,0
0.963,0.037,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.976,0.024,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.969,0.031,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.0,1.0,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.0,1.0,1
0.0,1.0,1
0.954,0.046,0
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
0.979,0.021,0
0.0,1.0,1
0.999,0.001,0
0.965,0.035,0
1.0,0.0,0
0.0,1.0,1
1.0,0.0,0
0.0,1.0,1
0.999,0.001,0
1.0,0.0,0
0.003,0.997,1
1.0,0.0,0
1.0,0.0,0
0.971,0.029,0
0.999,0.001,0
0.975,0.025,0
1.0,0.0,0
1.0,0.0,0
0.967,0.033,0
0.0,1.0,1
0.999,0.001,0
0.0,1.0,1
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
0.984,0.016,0
1.0,0.0,0
1.0,0.0,0
0.977,0.023,0
0.971,0.029,0
1.0,0.0,0
1.0,0.0,0
0.97,0.03,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.0,1.0,1
0.964,0.036,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.968,0.032,0
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
0.999,0.001,0
0.981,0.019,0
1.0,0.0,0
0.967,0.033,0
1.0,0.0,0
1.0,0.0,0
0.009,0.991,1
0.0,1.0,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.984,0.016,0
0.959,0.041,0
1.0,0.0,0
0.969,0.031,0
1.0,0.0,0
1.0,0.0,0
0.941,0.059,0
1.0,0.0,0
0.0,1.0,1
1.0,0.0,0
0.938,0.062,0
0.999,0.001,0
0.961,0.039,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.008,0.992,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.0,1.0,1
0.944,0.056,0
0.008,0.992,1
1.0,0.0,0
0.966,0.034,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.067,0.933,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.954,0.046,0
0.97,0.03,0
0.96,0.04,0
1.0,0.0,0
0.978,0.022,0
1.0,0.0,0
0.958,0.042,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.967,0.033,0
0.0,1.0,1
1.0,0.0,0
0.94,0.06,0
0.991,0.009,0
0.998,0.002,0
1.0,0.0,0
1.0,0.0,0
0.968,0.032,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
