confidence for class-0,confidence for class-1,actual class
0.998,0.002,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.997,0.003,0
1.0,0.0,0
1.0,0.0,0
0.992,0.008,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.994,0.006,0
1.0,0.0,0
0.98,0.02,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.998,0.002,0
1.0,0.0,0
0.998,0.002,0
1.0,0.0,0
1.0,0.0,0
0.984,0.016,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.998,0.002,0
0.999,0.001,0
0.17,0.83,1
1.0,0.0,0
0.005,0.995,1
1.0,0.0,0
1.0,0.0,0
0.998,0.002,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.998,0.002,0
0.046,0.954,1
1.0,0.0,0
1.0,0.0,0
0.004,0.996,1
1.0,0.0,0
1.0,0.0,0
0.01,0.99,1
0.979,0.021,0
1.0,0.0,0
1.0,0.0,0
0.443,0.557,1
1.0,0.0,0
0.997,0.003,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.975,0.025,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.006,0.994,1
0.998,0.002,0
0.984,0.016,0
1.0,0.0,0
0.984,0.016,0
0.004,0.996,1
0.992,0.008,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.984,0.016,0
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
0.967,0.033,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
0.986,0.014,0
1.0,0.0,0
0.988,0.012,0
0.999,0.001,0
0.003,0.997,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
0.975,0.025,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.989,0.011,0
0.999,0.001,0
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.983,0.017,0
1.0,0.0,0
1.0,0.0,0
0.998,0.002,0
0.0,1.0,1
0.999,0.001,0
0.999,0.001,0
0.98,0.02,0
0.002,0.998,1
1.0,0.0,0
0.997,0.003,0
0.986,0.014,0
0.755,0.245,0
1.0,0.0,0
1.0,0.0,0
0.024,0.976,1
1.0,0.0,0
0.989,0.011,0
0.994,0.006,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.987,0.013,0
1.0,0.0,0
0.0,1.0,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.941,0.059,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
0.999,0.001,0
1.0,0.0,0
0.999,0.001,0
0.966,0.034,0
1.0,0.0,0
0.972,0.028,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.998,0.002,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.993,0.007,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
0.999,0.001,0
0.998,0.002,0
0.986,0.014,0
0.984,0.016,0
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
0.986,0.014,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
0.008,0.992,1
1.0,0.0,0
1.0,0.0,0
0.009,0.991,1
1.0,0.0,0
1.0,0.0,0
0.989,0.011,0
0.984,0.016,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.984,0.016,0
1.0,0.0,0
0.987,0.013,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.049,0.951,1
1.0,0.0,0
1.0,0.0,0
0.989,0.011,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.981,0.019,0
1.0,0.0,0
0.998,0.002,0
1.0,0.0,0
0.997,0.003,0
1.0,0.0,0
1.0,0.0,0
0.017,0.983,1
0.064,0.936,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.061,0.939,1
0.982,0.018,0
0.998,0.002,0
0.991,0.009,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.993,0.007,0
1.0,0.0,0
1.0,0.0,0
0.987,0.013,0
0.986,0.014,0
0.994,0.006,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
0.979,0.021,0
1.0,0.0,0
1.0,0.0,0
0.441,0.559,1
0.0,1.0,1
0.991,0.009,0
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
0.998,0.002,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.989,0.011,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
0.986,0.014,0
0.007,0.993,1
0.999,0.001,0
0.997,0.003,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.003,0.997,1
1.0,0.0,0
0.928,0.072,0
0.049,0.951,1
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
0.999,0.001,0
1.0,0.0,0
0.003,0.997,1
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
0.666,0.334,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.991,0.009,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.026,0.974,1
1.0,0.0,0
0.988,0.012,0
1.0,0.0,0
1.0,0.0,0
0.995,0.005,0
1.0,0.0,0
0.987,0.013,0
1.0,0.0,0
0.987,0.013,0
1.0,0.0,0
1.0,0.0,0
0.997,0.003,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.998,0.002,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.998,0.002,0
1.0,0.0,0
0.99,0.01,0
0.016,0.984,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.929,0.071,0
0.999,0.001,0
0.999,0.001,0
1.0,0.0,0
0.939,0.061,0
1.0,0.0,0
0.999,0.001,0
0.958,0.042,0
1.0,0.0,0
1.0,0.0,0
0.038,0.962,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.981,0.019,0
0.055,0.945,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
0.007,0.993,1
1.0,0.0,0
1.0,0.0,0
0.991,0.009,0
0.997,0.003,0
1.0,0.0,0
0.995,0.005,0
0.981,0.019,0
1.0,0.0,0
1.0,0.0,0
0.983,0.017,0
0.995,0.005,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.005,0.995,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.943,0.057,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.004,0.996,1
1.0,0.0,0
0.981,0.019,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.998,0.002,0
0.998,0.002,0
0.859,0.141,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
0.982,0.018,0
1.0,0.0,0
0.92,0.08,0
0.924,0.076,0
1.0,0.0,0
0.935,0.065,0
1.0,0.0,0
1.0,0.0,0
0.003,0.997,1
0.919,0.081,0
1.0,0.0,0
0.982,0.018,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.976,0.024,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.988,0.012,0
0.999,0.001,0
0.0,1.0,1
1.0,0.0,0
0.007,0.993,1
0.995,0.005,0
0.98,0.02,0
1.0,0.0,0
1.0,0.0,0
0.992,0.008,0
1.0,0.0,0
0.004,0.996,1
0.997,0.003,0
0.983,0.017,0
1.0,0.0,0
0.98,0.02,0
0.0,1.0,1
0.985,0.015,0
1.0,0.0,0
0.976,0.024,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.372,0.628,1
1.0,0.0,0
0.005,0.995,1
1.0,0.0,0
0.02,0.98,1
1.0,0.0,0
1.0,0.0,0
0.01,0.99,1
1.0,0.0,0
1.0,0.0,0
0.992,0.008,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.912,0.088,0
0.0,1.0,1
1.0,0.0,0
0.984,0.016,0
1.0,0.0,0
0.025,0.975,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.987,0.013,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.989,0.011,0
0.963,0.037,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.997,0.003,0
0.984,0.016,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.004,0.996,1
0.986,0.014,0
0.999,0.001,0
0.998,0.002,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.998,0.002,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.006,0.994,1
1.0,0.0,0
0.01,0.99,1
1.0,0.0,0
1.0,0.0,0
0.995,0.005,0
1.0,0.0,0
0.969,0.031,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.996,0.004,0
1.0,0.0,0
1.0,0.0,0
0.996,0.004,0
0.999,0.001,0
0.995,0.005,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.003,0.997,1
0.007,0.993,1
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.996,0.004,0
0.956,0.044,0
1.0,0.0,0
0.984,0.016,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.991,0.009,0
1.0,0.0,0
0.997,0.003,0
1.0,0.0,0
0.008,0.992,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
0.995,0.005,0
1.0,0.0,0
0.991,0.009,0
0.994,0.006,0
1.0,0.0,0
1.0,0.0,0
0.977,0.023,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.995,0.005,0
1.0,0.0,0
0.999,0.001,0
0.995,0.005,0
1.0,0.0,0
1.0,0.0,0
0.948,0.052,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.998,0.002,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
0.991,0.009,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
0.936,0.064,0
0.007,0.993,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.99,0.01,0
1.0,0.0,0
0.999,0.001,0
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
0.011,0.989,1
0.984,0.016,0
0.996,0.004,0
0.996,0.004,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.997,0.003,0
0.987,0.013,0
1.0,0.0,0
0.006,0.994,1
1.0,0.0,0
0.999,0.001,0
0.01,0.99,1
0.998,0.002,0
0.998,0.002,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
0.794,0.206,0
0.162,0.838,1
1.0,0.0,0
0.567,0.433,0
1.0,0.0,0
0.999,0.001,0
0.131,0.869,1
0.005,0.995,1
1.0,0.0,0
0.999,0.001,0
0.987,0.013,0
0.004,0.996,1
0.984,0.016,0
1.0,0.0,0
0.042,0.958,1
0.987,0.013,0
0.991,0.009,0
0.97,0.03,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.994,0.006,0
1.0,0.0,0
0.0,1.0,1
0.99,0.01,0
0.005,0.995,1
1.0,0.0,0
0.998,0.002,0
0.999,0.001,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.003,0.997,1
0.079,0.921,1
1.0,0.0,0
1.0,0.0,0
0.942,0.058,0
0.984,0.016,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.005,0.995,1
1.0,0.0,0
0.974,0.026,0
1.0,0.0,0
0.187,0.813,1
0.06,0.94,1
0.056,0.944,1
1.0,0.0,0
1.0,0.0,0
0.894,0.106,0
1.0,0.0,0
0.003,0.997,1
0.883,0.117,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.99,0.01,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.951,0.049,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.989,0.011,0
0.112,0.888,1
0.999,0.001,0
1.0,0.0,0
0.97,0.03,0
1.0,0.0,0
1.0,0.0,0
0.932,0.068,0
1.0,0.0,0
0.989,0.011,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.989,0.011,0
0.131,0.869,1
0.998,0.002,0
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.994,0.006,0
0.112,0.888,1
0.917,0.083,0
1.0,0.0,0
1.0,0.0,0
0.997,0.003,0
0.992,0.008,0
0.975,0.025,0
0.996,0.004,0
0.004,0.996,1
1.0,0.0,0
0.975,0.025,0
1.0,0.0,0
1.0,0.0,0
0.002,0.998,1
1.0,0.0,0
1.0,0.0,0
0.062,0.938,1
0.99,0.01,0
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
0.004,0.996,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.974,0.026,0
1.0,0.0,0
0.999,0.001,0
0.979,0.021,0
1.0,0.0,0
0.0,1.0,1
0.996,0.004,0
0.865,0.135,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.996,0.004,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.986,0.014,0
0.999,0.001,0
0.003,0.997,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.978,0.022,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.982,0.018,0
1.0,0.0,0
0.0,1.0,1
0.061,0.939,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.012,0.988,1
0.009,0.991,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
0.002,0.998,1
0.985,0.015,0
0.68,0.32,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
0.985,0.015,0
0.844,0.156,0
0.048,0.952,1
0.973,0.027,0
1.0,0.0,0
1.0,0.0,0
0.998,0.002,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
0.41,0.59,1
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
0.998,0.002,0
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.007,0.993,1
1.0,0.0,0
0.865,0.135,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.988,0.012,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.995,0.005,0
1.0,0.0,0
0.003,0.997,1
0.76,0.24,0
1.0,0.0,0
0.999,0.001,0
0.999,0.001,0
1.0,0.0,0
0.967,0.033,0
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
0.0,1.0,1
0.984,0.016,0
1.0,0.0,0
0.0,1.0,1
0.97,0.03,0
0.999,0.001,0
0.115,0.885,1
0.985,0.015,0
1.0,0.0,0
0.998,0.002,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
0.989,0.011,0
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.948,0.052,0
0.991,0.009,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.998,0.002,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.014,0.986,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
0.998,0.002,0
1.0,0.0,0
1.0,0.0,0
0.996,0.004,0
0.107,0.893,1
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
0.007,0.993,1
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
0.973,0.027,0
0.999,0.001,0
