confidence for class-0,confidence for class-1,actual class
1.0,0.0,0
0.977,0.023,0
1.0,0.0,0
0.972,0.028,0
0.956,0.044,0
1.0,0.0,0
1.0,0.0,0
0.0,1.0,1
1.0,0.0,0
1.0,0.0,0
0.956,0.044,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.957,0.043,0
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.0,1.0,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.974,0.026,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.0,1.0,1
1.0,0.0,0
1.0,0.0,0
0.038,0.962,1
1.0,0.0,0
1.0,0.0,0
0.0,1.0,1
1.0,0.0,0
1.0,0.0,0
0.974,0.026,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.0,1.0,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.0,1.0,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.965,0.035,0
0.0,1.0,1
1.0,0.0,0
0.015,0.985,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.965,0.035,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.0,1.0,1
0.962,0.038,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.0,1.0,1
1.0,0.0,0
0.981,0.019,0
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.969,0.031,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.0,1.0,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.005,0.995,1
1.0,0.0,0
0.976,0.024,0
0.973,0.027,0
1.0,0.0,0
1.0,0.0,0
0.0,1.0,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.97,0.03,0
1.0,0.0,0
1.0,0.0,0
0.974,0.026,0
0.0,1.0,1
0.0,1.0,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.975,0.025,0
0.976,0.024,0
0.974,0.026,0
0.035,0.965,1
1.0,0.0,0
0.967,0.033,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.0,1.0,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.0,1.0,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.982,0.018,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.941,0.059,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
0.963,0.037,0
1.0,0.0,0
1.0,0.0,0
0.978,0.022,0
0.0,1.0,1
1.0,0.0,0
0.976,0.024,0
0.999,0.001,0
1.0,0.0,0
0.972,0.028,0
0.17,0.83,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
0.0,1.0,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.965,0.035,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.963,0.037,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.957,0.043,0
0.973,0.027,0
1.0,0.0,0
1.0,0.0,0
0.0,1.0,1
0.979,0.021,0
1.0,0.0,0
1.0,0.0,0
0.969,0.031,0
1.0,0.0,0
0.806,0.194,0
1.0,0.0,0
1.0,0.0,0
0.032,0.968,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.884,0.116,0
1.0,0.0,0
1.0,0.0,0
0.976,0.024,0
0.971,0.029,0
1.0,0.0,0
0.0,1.0,1
1.0,0.0,0
1.0,0.0,0
0.963,0.037,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
0.0,1.0,1
1.0,0.0,0
0.099,0.901,1
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.963,0.037,0
0.962,0.038,0
0.971,0.029,0
0.0,1.0,1
0.969,0.031,0
1.0,0.0,0
0.0,1.0,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.972,0.028,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.962,0.038,0
1.0,0.0,0
0.952,0.048,0
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
0.0,1.0,1
1.0,0.0,0
1.0,0.0,0
0.974,0.026,0
0.967,0.033,0
0.035,0.965,1
1.0,0.0,0
1.0,0.0,0
0.968,0.032,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.036,0.964,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.0,1.0,1
1.0,0.0,0
0.973,0.027,0
0.999,0.001,0
1.0,0.0,0
0.966,0.034,0
0.957,0.043,0
1.0,0.0,0
0.0,1.0,1
1.0,0.0,0
0.971,0.029,0
0.971,0.029,0
1.0,0.0,0
0.959,0.041,0
0.936,0.064,0
1.0,0.0,0
0.026,0.974,1
0.971,0.029,0
1.0,0.0,0
0.967,0.033,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.048,0.952,1
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.972,0.028,0
0.0,1.0,1
1.0,0.0,0
0.967,0.033,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.969,0.031,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.967,0.033,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.956,0.044,0
1.0,0.0,0
0.972,0.028,0
0.945,0.055,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.967,0.033,0
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
0.956,0.044,0
0.981,0.019,0
1.0,0.0,0
1.0,0.0,0
0.971,0.029,0
1.0,0.0,0
0.004,0.996,1
1.0,0.0,0
1.0,0.0,0
0.98,0.02,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.976,0.024,0
0.934,0.066,0
1.0,0.0,0
0.963,0.037,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
0.978,0.022,0
1.0,0.0,0
0.999,0.001,0
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
0.971,0.029,0
0.924,0.076,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.962,0.038,0
1.0,0.0,0
0.978,0.022,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.034,0.966,1
1.0,0.0,0
1.0,0.0,0
0.968,0.032,0
0.0,1.0,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.959,0.041,0
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
0.962,0.038,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.971,0.029,0
1.0,0.0,0
0.968,0.032,0
1.0,0.0,0
1.0,0.0,0
0.004,0.996,1
0.0,1.0,1
0.02,0.98,1
1.0,0.0,0
1.0,0.0,0
0.0,1.0,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
0.973,0.027,0
0.966,0.034,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.976,0.024,0
1.0,0.0,0
0.977,0.023,0
1.0,0.0,0
0.0,1.0,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.045,0.955,1
0.009,0.991,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.974,0.026,0
1.0,0.0,0
0.957,0.043,0
1.0,0.0,0
0.969,0.031,0
1.0,0.0,0
1.0,0.0,0
0.953,0.047,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.0,1.0,1
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.01,0.99,1
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.965,0.035,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.945,0.055,0
1.0,0.0,0
1.0,0.0,0
0.0,1.0,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
0.999,0.001,0
0.966,0.034,0
1.0,0.0,0
0.999,0.001,0
0.999,0.001,0
0.98,0.02,1
0.0,1.0,1
0.97,0.03,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.972,0.028,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.961,0.039,0
1.0,0.0,0
0.0,1.0,1
0.959,0.041,0
0.999,0.001,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
0.972,0.028,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.968,0.032,0
1.0,0.0,0
0.008,0.992,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.97,0.03,0
0.98,0.02,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.977,0.023,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.973,0.027,0
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
0.999,0.001,0
0.0,1.0,1
1.0,0.0,0
1.0,0.0,0
0.0,1.0,1
0.999,0.001,0
0.0,1.0,1
1.0,0.0,0
1.0,0.0,0
0.946,0.054,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.024,0.976,1
1.0,0.0,0
0.974,0.026,0
1.0,0.0,0
0.966,0.034,0
0.967,0.033,0
1.0,0.0,0
0.0,1.0,1
0.0,1.0,1
1.0,0.0,0
0.971,0.029,0
1.0,0.0,0
0.0,1.0,1
1.0,0.0,0
0.999,0.001,0
0.0,1.0,1
1.0,0.0,0
1.0,0.0,0
0.963,0.037,0
1.0,0.0,0
0.966,0.034,0
0.0,1.0,1
1.0,0.0,0
1.0,0.0,0
0.98,0.02,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.943,0.057,1
0.0,1.0,1
0.999,0.001,0
0.972,0.028,0
0.972,0.028,0
1.0,0.0,0
1.0,0.0,0
0.0,1.0,1
1.0,0.0,0
0.972,0.028,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
0.967,0.033,0
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
0.0,1.0,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.965,0.035,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.953,0.047,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.0,1.0,1
1.0,0.0,0
1.0,0.0,0
0.97,0.03,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.967,0.033,0
0.999,0.001,0
0.972,0.028,0
1.0,0.0,0
0.0,1.0,1
1.0,0.0,0
1.0,0.0,0
0.945,0.055,1
0.999,0.001,0
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.0,1.0,1
0.008,0.992,1
0.141,0.859,1
1.0,0.0,0
1.0,0.0,0
0.906,0.094,0
1.0,0.0,0
1.0,0.0,0
0.968,0.032,0
0.963,0.037,0
1.0,0.0,0
1.0,0.0,0
0.973,0.027,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.025,0.975,1
0.0,1.0,1
1.0,0.0,0
1.0,0.0,0
0.925,0.075,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
0.0,1.0,1
1.0,0.0,0
1.0,0.0,0
0.972,0.028,0
1.0,0.0,0
1.0,0.0,0
0.0,1.0,1
0.0,1.0,1
1.0,0.0,0
0.97,0.03,0
1.0,0.0,0
0.974,0.026,0
1.0,0.0,0
0.003,0.997,1
1.0,0.0,0
0.0,1.0,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.03,0.97,1
0.978,0.022,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.958,0.042,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.0,1.0,1
1.0,0.0,0
1.0,0.0,0
0.981,0.019,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.0,1.0,1
0.0,1.0,1
0.0,1.0,1
1.0,0.0,0
0.968,0.032,0
0.0,1.0,1
0.96,0.04,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
0.0,1.0,1
1.0,0.0,0
0.969,0.031,0
0.973,0.027,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.0,1.0,1
1.0,0.0,0
1.0,0.0,0
0.006,0.994,1
0.961,0.039,0
0.97,0.03,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
0.949,0.051,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
0.0,1.0,1
1.0,0.0,0
1.0,0.0,0
0.97,0.03,0
0.999,0.001,0
1.0,0.0,0
0.965,0.035,0
1.0,0.0,0
0.977,0.023,0
0.966,0.034,0
1.0,0.0,0
1.0,0.0,0
0.0,1.0,1
1.0,0.0,0
0.999,0.001,0
0.955,0.045,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.971,0.029,0
0.966,0.034,0
1.0,0.0,0
1.0,0.0,0
0.929,0.071,0
0.969,0.031,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.97,0.03,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.039,0.961,1
1.0,0.0,0
0.978,0.022,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.958,0.042,0
1.0,0.0,0
0.0,1.0,1
1.0,0.0,0
0.979,0.021,0
1.0,0.0,0
0.965,0.035,0
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
0.976,0.024,0
0.96,0.04,0
0.0,1.0,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.971,0.029,0
1.0,0.0,0
0.999,0.001,0
0.976,0.024,0
1.0,0.0,0
0.97,0.03,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.0,1.0,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.974,0.026,0
1.0,0.0,0
1.0,0.0,0
0.966,0.034,0
1.0,0.0,0
1.0,0.0,0
0.971,0.029,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.974,0.026,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.972,0.028,0
0.0,1.0,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.917,0.083,0
1.0,0.0,0
1.0,0.0,0
0.976,0.024,0
1.0,0.0,0
0.945,0.055,0
0.974,0.026,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.0,1.0,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.786,0.214,0
0.073,0.927,1
1.0,0.0,0
0.966,0.034,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.967,0.033,0
0.999,0.001,0
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.0,1.0,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
0.969,0.031,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.972,0.028,0
1.0,0.0,0
0.961,0.039,0
1.0,0.0,0
0.0,1.0,1
1.0,0.0,0
1.0,0.0,0
0.954,0.046,0
0.0,1.0,1
1.0,0.0,0
