confidence for class-0,confidence for class-1,actual class
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.886,0.114,0
1.0,0.0,0
1.0,0.0,0
0.998,0.002,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
0.981,0.019,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.942,0.058,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.971,0.029,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.141,0.859,1
1.0,0.0,0
0.0,1.0,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.076,0.924,1
1.0,0.0,0
1.0,0.0,0
0.001,0.999,1
1.0,0.0,0
1.0,0.0,0
0.002,0.998,1
0.982,0.018,0
1.0,0.0,0
1.0,0.0,0
0.097,0.903,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.998,0.002,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.006,0.994,1
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
0.001,0.999,1
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.996,0.004,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.995,0.005,0
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
0.993,0.007,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.001,0.999,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.992,0.008,0
0.999,0.001,0
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.966,0.034,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.0,1.0,1
1.0,0.0,0
1.0,0.0,0
0.983,0.017,0
0.002,0.998,1
1.0,0.0,0
0.999,0.001,0
0.784,0.216,0
0.985,0.015,0
1.0,0.0,0
1.0,0.0,0
0.027,0.973,1
1.0,0.0,0
0.985,0.015,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.993,0.007,0
1.0,0.0,0
0.0,1.0,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.951,0.049,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.99,0.01,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
0.903,0.097,0
0.993,0.007,0
0.984,0.016,0
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.003,0.997,1
1.0,0.0,0
1.0,0.0,0
0.001,0.999,1
1.0,0.0,0
1.0,0.0,0
0.861,0.139,0
0.988,0.012,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.993,0.007,0
1.0,0.0,0
0.983,0.017,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.065,0.935,1
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.998,0.002,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.002,0.998,1
0.065,0.935,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.057,0.943,1
0.999,0.001,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
0.982,0.018,0
0.976,0.024,0
0.899,0.101,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.975,0.025,0
1.0,0.0,0
1.0,0.0,0
0.075,0.925,1
0.0,1.0,1
0.997,0.003,0
1.0,0.0,0
1.0,0.0,0
0.936,0.064,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.989,0.011,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.985,0.015,0
0.002,0.998,1
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.001,0.999,1
1.0,0.0,0
0.996,0.004,0
0.003,0.997,1
1.0,0.0,0
0.994,0.006,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.002,0.998,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.996,0.004,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.047,0.953,1
1.0,0.0,0
0.993,0.007,0
1.0,0.0,0
1.0,0.0,0
0.921,0.079,0
1.0,0.0,0
0.998,0.002,0
1.0,0.0,0
0.998,0.002,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.944,0.056,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.97,0.03,0
0.181,0.819,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.998,0.002,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.962,0.038,0
1.0,0.0,0
1.0,0.0,0
0.865,0.135,0
1.0,0.0,0
1.0,0.0,0
0.001,0.999,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.998,0.002,0
0.037,0.963,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
0.001,0.999,1
1.0,0.0,0
1.0,0.0,0
0.984,0.016,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.001,0.999,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.981,0.019,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.001,0.999,1
1.0,0.0,0
0.979,0.021,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.947,0.053,0
0.995,0.005,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.994,0.006,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.981,0.019,0
1.0,0.0,0
0.981,0.019,0
0.993,0.007,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.001,0.999,1
0.969,0.031,0
1.0,0.0,0
0.961,0.039,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.994,0.006,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.976,0.024,0
1.0,0.0,0
0.0,1.0,1
1.0,0.0,0
0.001,0.999,1
0.993,0.007,0
0.957,0.043,0
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
0.001,0.999,1
1.0,0.0,0
0.985,0.015,0
1.0,0.0,0
0.983,0.017,0
0.0,1.0,1
0.995,0.005,0
1.0,0.0,0
0.977,0.023,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.041,0.959,1
1.0,0.0,0
0.0,1.0,1
1.0,0.0,0
0.001,0.999,1
1.0,0.0,0
1.0,0.0,0
0.001,0.999,1
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.769,0.231,0
0.0,1.0,1
1.0,0.0,0
0.99,0.01,0
1.0,0.0,0
0.014,0.986,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.992,0.008,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
0.995,0.005,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
0.975,0.025,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.989,0.011,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.001,0.999,1
0.939,0.061,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.0,1.0,1
1.0,0.0,0
0.002,0.998,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.998,0.002,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.935,0.065,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.001,0.999,1
0.001,0.999,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
0.983,0.017,0
1.0,0.0,0
0.991,0.009,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.994,0.006,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
0.001,0.999,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.992,0.008,0
0.941,0.059,0
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
0.998,0.002,0
1.0,0.0,0
1.0,0.0,0
0.973,0.027,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.923,0.077,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.958,0.042,0
0.002,0.998,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.991,0.009,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.001,0.999,1
0.998,0.002,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.872,0.128,0
0.998,0.002,0
1.0,0.0,0
0.0,1.0,1
1.0,0.0,0
1.0,0.0,0
0.001,0.999,1
0.939,0.061,0
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.973,0.027,0
0.049,0.951,1
1.0,0.0,0
0.993,0.007,0
1.0,0.0,0
1.0,0.0,0
0.226,0.774,1
0.001,0.999,1
1.0,0.0,0
0.999,0.001,0
0.993,0.007,0
0.0,1.0,1
0.955,0.045,0
1.0,0.0,0
0.259,0.741,1
0.982,0.018,0
0.972,0.028,0
0.99,0.01,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
0.0,1.0,1
0.999,0.001,0
0.002,0.998,1
1.0,0.0,0
0.921,0.079,0
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.001,0.999,1
0.13,0.87,1
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
0.956,0.044,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.001,0.999,1
1.0,0.0,0
0.977,0.023,0
1.0,0.0,0
0.066,0.934,1
0.069,0.931,1
0.023,0.977,1
1.0,0.0,0
1.0,0.0,0
0.972,0.028,0
1.0,0.0,0
0.003,0.997,1
0.988,0.012,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.99,0.01,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.968,0.032,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.998,0.002,0
0.04,0.96,1
1.0,0.0,0
1.0,0.0,0
0.984,0.016,0
1.0,0.0,0
1.0,0.0,0
0.877,0.123,0
1.0,0.0,0
0.992,0.008,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.987,0.013,0
0.04,0.96,1
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
0.09,0.91,1
0.998,0.002,0
1.0,0.0,0
1.0,0.0,0
0.994,0.006,0
0.985,0.015,0
1.0,0.0,0
0.92,0.08,0
0.001,0.999,1
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
0.001,0.999,1
1.0,0.0,0
1.0,0.0,0
0.174,0.826,1
0.999,0.001,0
0.993,0.007,0
1.0,0.0,0
1.0,0.0,0
0.001,0.999,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.971,0.029,0
1.0,0.0,0
1.0,0.0,0
0.998,0.002,0
1.0,0.0,0
0.0,1.0,1
1.0,0.0,0
0.987,0.013,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.004,0.996,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.977,0.023,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
0.0,1.0,1
0.105,0.895,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.001,0.999,1
0.001,0.999,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.003,0.997,1
0.999,0.001,0
0.995,0.005,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.998,0.002,0
0.978,0.022,0
0.256,0.744,1
0.991,0.009,0
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.205,0.795,1
1.0,0.0,0
0.934,0.066,0
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
0.993,0.007,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.001,0.999,1
1.0,0.0,0
0.997,0.003,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.987,0.013,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
1.0,0.0,0
0.001,0.999,1
0.974,0.026,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.982,0.018,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.0,1.0,1
0.991,0.009,0
1.0,0.0,0
0.0,1.0,1
0.963,0.037,0
0.937,0.063,0
0.043,0.957,1
0.999,0.001,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.995,0.005,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.999,0.001,0
0.989,0.011,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.173,0.827,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.046,0.954,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.0,1.0,1
1.0,0.0,0
1.0,0.0,0
1.0,0.0,0
0.986,0.014,0
1.0,0.0,0
